Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,162.36286937838753,162.80474330246832,156.67604021540086,158.98150634765625,3164800,0.0,0.0,158.98150634765625
01/05/2021,158.68369794269398,160.09580052901234,156.77207238476376,159.76919555664062,2322600,0.0,0.0,159.76919555664062
01/06/2021,156.56071351760156,160.69135263626066,156.55111266373908,157.8479461669922,3619700,0.0,0.0,157.8479461669922
01/07/2021,157.71347181998286,160.53767703912345,155.4080059493101,159.29849243164062,3025500,0.0,0.0,159.29849243164062
01/08/2021,159.67313299568434,160.28792487939276,158.15536232638658,159.85565185546875,3438100,0.0,0.0,159.85565185546875
01/11/2021,177.71344578805235,181.84408556765788,174.85082249521645,178.61642456054688,11396500,0.0,0.0,178.61642456054688
01/12/2021,175.5904975744781,176.98339857712284,170.451225245856,171.75765991210938,7179300,0.0,0.0,171.75765991210938
01/13/2021,172.74708078909825,180.23025148277574,172.27637502447152,178.19375610351562,7303900,0.0,0.0,178.19375610351562
01/14/2021,177.97279939513464,181.51746420394076,177.30997398759615,179.3368682861328,4413200,0.0,0.0,179.3368682861328
01/15/2021,179.4425443257323,184.22639384115917,179.4425443257323,183.2561798095703,6624600,0.0,0.0,183.2561798095703
01/19/2021,188.28018944331328,191.66155205178376,186.4262129809648,190.66250610351562,7729100,0.0,0.0,190.66250610351562
01/20/2021,190.9410903198305,193.82292992664713,190.8546239917024,193.3330078125,5335800,0.0,0.0,193.3330078125
01/21/2021,195.67690016401096,196.65672970342877,190.21100887122446,194.3800811767578,8698800,0.0,0.0,194.3800811767578
01/22/2021,194.08227788027403,198.40503713331137,192.66057449679064,198.0207977294922,6128800,0.0,0.0,198.0207977294922
01/25/2021,200.03810042812557,204.15912465579538,199.8939996517322,203.98622131347656,5959100,0.0,0.0,203.98622131347656
01/26/2021,204.1783265528842,204.8315364546287,202.30513385488942,204.3416290283203,6601500,0.0,0.0,204.3416290283203
01/27/2021,202.75663161485082,203.6692112073369,197.0217697384926,199.3944854736328,7358000,0.0,0.0,199.3944854736328
01/28/2021,199.8075597381751,203.4963111693167,199.39450306868883,201.84405517578125,5460400,0.0,0.0,201.84405517578125
01/29/2021,203.61159987141508,209.41369770708027,196.40700017965773,199.77874755859375,8401700,0.0,0.0,199.77874755859375
02/01/2021,201.21004415623028,201.62310078999135,195.10054371402597,195.1389617919922,5383800,0.0,0.0,195.1389617919922
02/02/2021,196.3301210437823,197.79024248379562,189.57701174589195,189.7787322998047,5314600,0.0,0.0,189.7787322998047
02/03/2021,190.01890504771177,192.6894087158567,189.13514261473816,189.202392578125,3679000,0.0,0.0,189.202392578125
02/04/2021,189.05828575813425,193.92860182636454,187.93437004803368,193.6788330078125,2924300,0.0,0.0,193.6788330078125
02/05/2021,193.6788209839892,194.9276210258387,192.93915940304373,193.8229217529297,2732200,0.0,0.0,193.8229217529297
02/08/2021,194.4089117253395,198.29938361157093,193.95742233102217,197.66539001464844,2909300,0.0,0.0,197.66539001464844
02/09/2021,195.72494914052345,196.87768210574302,192.430052737973,193.7653045654297,2661300,0.0,0.0,193.7653045654297
02/10/2021,196.41658775559472,197.4540517999979,193.6980505634427,196.33973693847656,3062700,0.0,0.0,196.33973693847656
02/11/2021,195.69343100833396,196.95708715771016,194.48764999266868,195.4136962890625,3544700,0.85,0.0,196.2636962890625
02/12/2021,194.51660834974766,200.85420111057894,194.03429589193127,199.95709228515625,2611300,0.0,0.0,199.95709228515625
02/16/2021,198.69340453844185,200.14999735056713,196.40724856047808,198.48118591308594,2741900,0.0,0.0,198.48118591308594
02/17/2021,197.757745740785,199.37832322905072,197.043932733901,199.15646362304688,3329900,0.0,0.0,199.15646362304688
02/18/2021,198.03746443265595,198.15321469275762,193.8413408759036,194.0053253173828,3919400,0.0,0.0,194.0053253173828
02/19/2021,194.01500140155576,195.70309489437173,193.24329857532416,193.8124237060547,3434900,0.0,0.0,193.8124237060547
02/22/2021,192.1339800121991,194.4780261669261,190.9571511787775,193.58091735839844,2263600,0.0,0.0,193.58091735839844
02/23/2021,193.22401121825777,197.08251081534826,191.6516679223609,195.31724548339844,3287700,0.0,0.0,195.31724548339844
02/24/2021,194.53589322487176,199.15645453444506,194.49731470693908,197.2850799560547,2848800,0.0,0.0,197.2850799560547
02/25/2021,196.3686765649444,198.27862953754436,194.61305237308522,196.60983276367188,2386700,0.0,0.0,196.60983276367188
02/26/2021,199.3879362453553,199.66768567021848,194.912077918597,197.6419677734375,3887900,0.0,0.0,197.6419677734375
03/01/2021,198.50051363201092,200.8734973968935,197.5358887179788,199.16610717773438,2797400,0.0,0.0,199.16610717773438
03/02/2021,201.5004705313989,202.5229704473492,196.87992429262172,196.9185028076172,3445300,0.0,0.0,196.9185028076172
03/03/2021,196.17574884899255,197.08249855293238,192.6452331237684,194.85421752929688,3660300,0.0,0.0,194.85421752929688
03/04/2021,196.58089259306678,197.49729797991174,191.5841429126205,193.44586181640625,4308400,0.0,0.0,193.44586181640625
03/05/2021,193.90886352535404,200.32361196586277,193.77381665457506,199.6001434326172,3875900,0.0,0.0,199.6001434326172
03/08/2021,199.67731548790314,203.42970503077552,199.02137774852423,199.7062530517578,3300300,0.0,0.0,199.7062530517578
03/09/2021,200.96992631076773,204.65480009376304,198.7705829551079,198.81881713867188,4227300,0.0,0.0,198.81881713867188
03/10/2021,199.57123683703554,200.68054953921302,197.15967468533904,198.1821746826172,3400200,0.0,0.0,198.1821746826172
03/11/2021,199.20466884188681,199.91849651671174,197.04391863745562,197.95066833496094,4037300,0.0,0.0,197.95066833496094
03/12/2021,197.64197598245758,201.08569360621823,195.12430464914718,200.71913146972656,4541400,0.0,0.0,200.71913146972656
03/15/2021,186.18225732962762,186.34624180575287,181.54241364952603,182.4684600830078,12388500,0.0,0.0,182.4684600830078
03/16/2021,184.7642098093463,184.84138155214805,180.60667967931138,184.1468505859375,6194200,0.0,0.0,184.1468505859375
03/17/2021,183.01824862267426,183.11471698471064,179.96038994939096,180.12437438964844,5134200,0.0,0.0,180.12437438964844
03/18/2021,179.4395392678908,180.47168032170876,177.29807067812743,177.4234619140625,4240000,0.0,0.0,177.4234619140625
03/19/2021,178.1661753102256,179.22726834498187,177.37519072713826,177.7706756591797,6048600,0.0,0.0,177.7706756591797
03/22/2021,177.53918211469963,179.33338467715106,176.71924521761503,179.26585388183594,2666600,0.0,0.0,179.26585388183594
03/23/2021,178.7932179110106,180.05687408173517,176.76749988286753,177.18228149414062,3284700,0.0,0.0,177.18228149414062
03/24/2021,177.20158766450137,177.33663455905716,173.4588531358097,173.7964630126953,3931500,0.0,0.0,173.7964630126953
03/25/2021,174.59709678801192,177.1437057877619,173.844690587109,176.6131591796875,2630500,0.0,0.0,176.6131591796875
03/26/2021,177.5391862811472,179.33338888570458,176.1694209170881,178.75460815429688,2868200,0.0,0.0,178.75460815429688
03/29/2021,178.12762158264323,181.03113697225936,177.01829421578174,179.74818420410156,3002600,0.0,0.0,179.74818420410156
03/30/2021,178.96684955565806,180.24980238901773,178.17586482232034,178.9379119873047,2523600,0.0,0.0,178.9379119873047
03/31/2021,179.00546147187737,181.2916179243963,178.70641536934178,180.21124267578125,3621300,0.0,0.0,180.21124267578125
04/01/2021,180.21119683300253,181.4169777301755,178.12760391012645,178.6870880126953,2340400,0.0,0.0,178.6870880126953
04/05/2021,179.02470643696807,179.3237377587985,176.62280019451998,178.34947204589844,2864800,0.0,0.0,178.34947204589844
04/06/2021,178.15656011836307,179.06330980297,176.03438846105274,176.3334197998047,2488400,0.0,0.0,176.3334197998047
04/07/2021,176.42987655645476,176.69997033292182,174.80931389765234,175.8704071044922,3406600,0.0,0.0,175.8704071044922
04/08/2021,176.4781001174072,177.46202151187688,176.01508434548273,176.15013122558594,2393200,0.0,0.0,176.15013122558594
04/09/2021,176.07296718247275,178.59063855093817,175.95721691417762,177.96363830566406,2611200,0.0,0.0,177.96363830566406
04/12/2021,176.94109308496502,177.4330610782975,174.4813119943191,175.3880615234375,2876100,0.0,0.0,175.3880615234375
04/13/2021,174.7707332783189,177.14371702173653,174.7707332783189,176.07298278808594,3089100,0.0,0.0,176.07298278808594
04/14/2021,176.13085219783892,177.94435167090478,175.60996124228143,176.52635192871094,2002100,0.0,0.0,176.52635192871094
04/15/2021,177.28840756487403,181.07939115423935,176.9218601042111,179.3430633544922,2586600,0.0,0.0,179.3430633544922
04/16/2021,180.751408323557,183.56811110712857,180.26909590063707,182.5552520751953,3731800,0.0,0.0,182.5552520751953
