Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,75.14359030889987,75.84957418664287,74.03165745374349,74.75529479980469,9234900,0.0,0.0,74.75529479980469
01/05/2021,75.4436525272643,78.73532505291408,75.29363166975278,76.77620697021484,13414800,0.0,0.0,76.77620697021484
01/06/2021,78.54117867854472,80.11200117486324,77.49984592787564,79.2471694946289,13916800,0.0,0.0,79.2471694946289
01/07/2021,79.76782632959453,80.14729518562444,78.81474082149705,79.61780548095703,9286600,0.0,0.0,79.61780548095703
01/08/2021,81.25921683365522,81.56808522347384,79.82076203805913,80.3767318725586,11152100,0.0,0.0,80.3767318725586
01/11/2021,78.64707308692118,81.27687486608984,78.16170359773223,80.83563232421875,10635000,0.0,0.0,80.83563232421875
01/12/2021,81.77106381572328,82.8829900746694,80.93269902106563,82.37114715576172,10923900,0.0,0.0,82.37114715576172
01/13/2021,82.24760584144956,82.5300007945728,81.13567950074179,82.29173278808594,9723300,0.0,0.0,82.29173278808594
01/14/2021,82.90064589516898,85.00095784332059,82.76827179406781,84.26849365234375,13950200,0.0,0.0,84.26849365234375
01/15/2021,83.14774875463225,83.22716918336094,80.93270922700567,81.26805114746094,10244600,0.0,0.0,81.26805114746094
01/19/2021,82.512344305179,83.86254522564796,82.32702327029365,83.40365600585938,9574800,0.0,0.0,83.40365600585938
01/20/2021,83.83607535871073,84.33026480632083,83.21833854919811,84.17141723632812,8735400,0.0,0.0,84.17141723632812
01/21/2021,82.83005245681643,83.53604323363095,80.50029231928639,81.19745635986328,10393100,0.0,0.0,81.19745635986328
01/22/2021,79.77664881290859,81.2150970015926,79.27363261036528,80.95035552978516,7810600,0.0,0.0,80.95035552978516
01/25/2021,79.9708007614658,80.3326161449515,78.8323941948026,80.2178955078125,7689400,0.0,0.0,80.2178955078125
01/26/2021,81.36512598801353,81.99169635285388,78.77944429748837,78.85887145996094,7827800,0.0,0.0,78.85887145996094
01/27/2021,77.24391122449815,79.73251866329586,76.55557399950695,77.83517456054688,10178500,0.0,0.0,77.83517456054688
01/28/2021,78.24994658617017,79.5560274028941,77.87930448664466,78.5588150024414,8155500,0.0,0.0,78.5588150024414
01/29/2021,76.62617614867193,77.07623866268295,74.94062652329974,75.1877212524414,14699800,0.0,0.0,75.1877212524414
02/01/2021,75.88489009014438,77.04095012244605,74.6317628933123,76.25553894042969,8073600,0.0,0.0,76.25553894042969
02/02/2021,77.66750447476876,77.98519960414872,76.3614237503372,76.82913970947266,9233100,0.0,0.0,76.82913970947266
02/03/2021,76.82033157355404,78.88534350067344,76.6791307240961,78.50587463378906,9256500,0.0,0.0,78.50587463378906
02/04/2021,78.99125281272043,79.11480020315078,77.61457131062426,78.54118347167969,7917600,0.0,0.0,78.54118347167969
02/05/2021,79.37072008085497,79.8384361539357,78.22348664162367,78.7706298828125,8017300,0.0,0.0,78.7706298828125
