Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,247.2905771236872,247.69031071659444,242.68890301178226,245.34765625,5002000,0.0,0.0,245.34765625
01/05/2021,244.17637674709977,247.77403673555932,243.80453079033907,247.3278045654297,3822600,0.0,0.0,247.3278045654297
01/06/2021,245.4778678916046,250.7860423255638,243.4419778099404,248.74087524414062,3949200,0.0,0.0,248.74087524414062
01/07/2021,248.16447178943196,249.8656803690212,247.43936230747212,247.5230255126953,3833200,0.0,0.0,247.5230255126953
01/08/2021,248.53630905212358,251.6784594877855,248.2109332409115,250.1538543701172,3757700,0.0,0.0,250.1538543701172
01/11/2021,248.6478810115741,254.1326866856562,248.4526668563514,252.14329528808594,3764400,0.0,0.0,252.14329528808594
01/12/2021,252.0317343263728,258.3811170331731,251.60411287949648,256.8843994140625,4030900,0.0,0.0,256.8843994140625
01/13/2021,258.72504490541996,260.7423523196739,254.66257071171887,254.7648162841797,3921400,0.0,0.0,254.7648162841797
01/14/2021,255.1831992109601,255.55504519336353,248.83384466058254,249.45668029785156,4641400,0.0,0.0,249.45668029785156
01/15/2021,249.72626178005612,256.940192446482,249.1405909263606,256.19647216796875,5131700,0.0,0.0,256.19647216796875
01/19/2021,258.43686048421057,258.43686048421057,253.80729787815477,253.96534729003906,3615800,0.0,0.0,253.96534729003906
01/20/2021,254.02118460165045,257.702508372671,252.39433346513485,254.99728393554688,3498400,0.0,0.0,254.99728393554688
01/21/2021,256.7821866681235,260.94693582561615,256.2709019403878,259.41302490234375,4397900,0.0,0.0,259.41302490234375
01/22/2021,259.60827586479803,265.01869658924454,258.31607757757985,264.01470947265625,4501900,0.0,0.0,264.01470947265625
01/25/2021,263.8751902401684,265.66006198503845,261.6161986396181,265.01861572265625,4025900,0.0,0.0,265.01861572265625
01/26/2021,265.3347567361188,265.5485532775631,261.8765352641923,262.71319580078125,2472200,0.0,0.0,262.71319580078125
01/27/2021,260.28681481773066,261.04911740708195,253.86307501873378,254.7648162841797,4337000,0.0,0.0,254.7648162841797
01/28/2021,256.73568898856826,263.0478503468234,255.58292957721346,258.4833679199219,3463000,0.0,0.0,258.4833679199219
01/29/2021,256.4009703347817,257.56300657623586,251.02771588909852,251.7621307373047,4079500,0.0,0.0,251.7621307373047
02/01/2021,252.1433299062748,253.4633874400071,248.44339559772618,251.06495666503906,3707800,0.0,0.0,251.06495666503906
02/02/2021,250.99987116146093,256.28946330850306,250.99056579152676,253.00787353515625,4111800,0.0,0.0,253.00787353515625
02/03/2021,252.75682048978157,256.3172867679424,251.65983680377394,254.87637329101562,2802700,0.0,0.0,254.87637329101562
02/04/2021,254.95080652346326,259.7755843112309,254.95080652346326,259.19921875,2976000,0.0,0.0,259.19921875
02/05/2021,260.56574982415464,261.93230574351605,258.2602594301895,259.2363586425781,2389900,0.0,0.0,259.2363586425781
02/08/2021,260.00793467452297,260.6865740509328,257.4049848486128,260.3240051269531,3475600,0.0,0.0,260.3240051269531
02/09/2021,259.98003729714253,260.48204487710086,257.15395732666764,257.29339599609375,2507800,0.0,0.0,257.29339599609375
