Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,337.1192470697449,337.7235335295671,326.5006316064488,335.2487487792969,4203800,0.0,0.0,335.2487487792969
01/05/2021,334.47178196191845,337.0328933660743,330.4334575644157,330.7403869628906,3160500,0.0,0.0,330.7403869628906
01/06/2021,323.363927475092,344.8313612215912,321.44547983766665,344.6203308105469,6561400,0.0,0.0,344.6203308105469
01/07/2021,343.92012393806374,351.5075880285109,343.32540984071807,350.1454772949219,3366700,0.0,0.0,350.1454772949219
01/08/2021,352.0351719293719,352.5051822737913,344.131176346662,348.5723876953125,2947800,0.0,0.0,348.5723876953125
01/11/2021,347.833752484854,349.4356692161176,344.5436216606368,346.0400085449219,2695100,0.0,0.0,346.0400085449219
01/12/2021,343.3445245300138,345.3972479722113,340.7450365675682,342.7977600097656,2372500,0.0,0.0,342.7977600097656
01/13/2021,341.52205952024326,342.26065132859617,336.9081952547867,340.5628356933594,1974500,0.0,0.0,340.5628356933594
01/14/2021,342.29905749649566,344.17912816007805,336.131254792323,336.23675537109375,2919900,0.0,0.0,336.23675537109375
01/15/2021,334.88424073635065,338.6539836091032,331.64205929530806,336.975341796875,3777000,0.0,0.0,336.975341796875
01/19/2021,341.6850480252076,342.4044657624027,337.2246639092344,337.8289794921875,3361300,0.0,0.0,337.8289794921875
01/20/2021,337.5316891237377,337.72351632760916,331.7283673343439,336.5340881347656,3036800,0.0,0.0,336.5340881347656
01/21/2021,336.5052945683907,346.1742867398745,336.4381418776974,340.5244445800781,3749800,0.0,0.0,340.5244445800781
01/22/2021,338.90340458870406,340.15998559597284,333.3686930473231,333.3782653808594,2585100,0.0,0.0,333.3782653808594
01/25/2021,332.9945332966754,336.10243828626875,330.548524338124,333.62762451171875,2506300,0.0,0.0,333.62762451171875
01/26/2021,336.21757338220397,337.176797267442,328.6013333915588,329.1192932128906,2467500,0.0,0.0,329.1192932128906
01/27/2021,323.2968002535454,324.2176469121881,315.59423425078984,319.41192626953125,4770900,0.0,0.0,319.41192626953125
01/28/2021,322.9130728655371,332.4477292891727,320.86992174862104,324.3614807128906,2769900,0.0,0.0,324.3614807128906
01/29/2021,322.807565997617,325.1960237571987,317.14815175213107,319.97784423828125,3899200,0.0,0.0,319.97784423828125
02/01/2021,321.3687366110769,324.36151007224925,319.17210599414244,320.3807373046875,3020200,0.0,0.0,320.3807373046875
02/02/2021,323.35438713894416,330.58694364419955,323.35438713894416,324.9083251953125,2663700,0.0,0.0,324.9083251953125
02/03/2021,324.2176831966821,326.2896103653964,320.95632774105775,324.1121826171875,2537100,0.0,0.0,324.1121826171875
02/04/2021,318.76927307838366,321.618169050036,314.9995304181413,315.8916015625,5962200,0.0,0.0,315.8916015625
02/05/2021,318.5677870770741,319.88194821030277,310.28971066466414,311.2777099609375,7227900,0.0,0.0,311.2777099609375
02/08/2021,313.67582582461387,313.68539815811664,310.6062975480673,311.11468505859375,4758200,0.0,0.0,311.11468505859375
02/09/2021,310.6926315887991,317.54150464377847,308.5919287961838,316.1889953613281,4096900,0.0,0.0,316.1889953613281
02/10/2021,319.095420510232,322.06902040290305,316.3232494365474,319.80523681640625,4122700,0.0,0.0,319.80523681640625
02/11/2021,321.34003427512346,322.9227479922878,317.98275033493564,319.4887390136719,2776700,0.0,0.0,319.4887390136719
02/12/2021,318.15538450017175,318.84602689727683,314.51034529351176,314.85565185546875,2760800,0.0,0.0,314.85565185546875
02/16/2021,314.01150371284155,316.390389385765,309.33051594073584,311.38323974609375,4339000,0.0,0.0,311.38323974609375
02/17/2021,310.27053566176727,315.20096025958503,309.10028140388283,313.5318908691406,2620000,0.0,0.0,313.5318908691406
02/18/2021,312.611046050706,316.14098278399825,311.9396069213583,315.0187072753906,2383500,0.0,0.0,315.0187072753906
02/19/2021,315.34482476555445,315.4407530003487,310.89401227514793,311.3448486328125,2313800,0.0,0.0,311.3448486328125
02/22/2021,308.3904423278901,315.63257008852406,307.2873408460513,314.28009033203125,2688300,0.0,0.0,314.28009033203125
02/23/2021,316.5342612410902,320.32320706625865,313.32088483983244,316.0738525390625,3225700,0.0,0.0,316.0738525390625
02/24/2021,315.0954433158177,319.9970925699971,312.7453623711805,318.66375732421875,3360500,0.0,0.0,318.66375732421875
02/25/2021,317.5030818235235,319.9970695897657,314.0114930961468,315.4599304199219,2780100,0.0,0.0,315.4599304199219
02/26/2021,317.0714231781532,324.1313257418279,316.3999840655535,318.67333984375,5430000,0.0,0.0,318.67333984375
03/01/2021,320.72611982441924,325.09060655071625,320.0738545356077,321.0043029785156,4198900,0.0,0.0,321.0043029785156
03/02/2021,321.3399659331043,323.90110630298216,320.2752415896495,320.9946594238281,2568900,0.0,0.0,320.9946594238281
03/03/2021,319.7284458149311,324.3710849390761,319.2104568283693,319.2967834472656,3039700,0.0,0.0,319.2967834472656
03/04/2021,320.54382210954566,326.94182830254954,319.1049864455303,320.198486328125,4991600,0.0,0.0,320.198486328125
03/05/2021,321.368755689263,334.08807292751897,321.3591540836296,332.94659423828125,4563100,0.0,0.0,332.94659423828125
03/08/2021,332.86029791047054,339.56526366456166,331.5077886864814,335.8914489746094,3419900,0.0,0.0,335.8914489746094
03/09/2021,338.52929728125434,346.5196191484748,337.0137071906779,337.62762451171875,4277600,0.0,0.0,337.62762451171875
03/10/2021,339.47897978772363,340.02574451009656,334.289574275428,335.3447265625,3012300,0.0,0.0,335.3447265625
03/11/2021,336.4573546009089,341.4549024788447,335.60363135472295,338.7019348144531,2520500,0.0,0.0,338.7019348144531
03/12/2021,339.9726486592002,343.4862484706169,338.83672093240364,342.71612548828125,2088700,1.25,0.0,343.96612548828125
03/15/2021,343.58250589160366,344.56437961152676,338.41314918735014,340.6560974121094,2343400,0.0,0.0,340.6560974121094
03/16/2021,340.31912880801957,342.0807316087839,338.75967040602217,341.3491516113281,2904200,0.0,0.0,341.3491516113281
03/17/2021,341.8979115430964,344.68953757910884,338.6826958345356,339.0196228027344,2633100,0.0,0.0,339.0196228027344
03/18/2021,339.68377135127884,350.7059137332371,339.17357783339884,348.5207214355469,3311600,0.0,0.0,348.5207214355469
03/19/2021,348.3956176799847,356.61646982803535,345.594356391034,351.9188232421875,8572900,0.0,0.0,351.9188232421875
03/22/2021,351.36058109676947,354.80678976074176,346.65329784075107,353.15106201171875,3505200,0.0,0.0,353.15106201171875
03/23/2021,355.06669380226936,357.6561753188349,353.49759949551924,354.7297668457031,3100100,0.0,0.0,354.7297668457031
03/24/2021,352.3712902717759,359.83168527430433,351.8514903522055,356.75128173828125,3407800,0.0,0.0,356.75128173828125
03/25/2021,356.75125085924685,358.2048044929232,349.81068575422324,357.2229309082031,3021500,0.0,0.0,357.2229309082031
03/26/2021,357.7909709491447,362.9699345970797,356.4529280585286,362.41162109375,2959800,0.0,0.0,362.41162109375
