Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,71.15983535161386,71.23793633559183,69.32009090440182,70.25731658935547,10502637,0.0,0.0,70.25731658935547
01/05/2021,70.00566387281819,70.6391589794707,69.34613510088462,70.37882232666016,10956526,0.0,0.0,70.37882232666016
01/06/2021,69.92756113231692,71.80201274022676,69.69325121202321,71.48960876464844,10521396,0.0,0.0,71.48960876464844
01/07/2021,71.63713321961293,73.21653437432315,71.22058763138352,72.91280364990234,10447931,0.0,0.0,72.91280364990234
01/08/2021,73.21652825989628,73.21652825989628,71.63712723708431,72.05367279052734,9563105,0.0,0.0,72.05367279052734
01/11/2021,72.46154072007904,74.2839248047153,72.24458428643348,73.76324462890625,13488179,0.0,0.0,73.76324462890625
01/12/2021,73.86739490980496,73.88474837518126,71.63713808633031,72.10575103759766,10128606,0.0,0.0,72.10575103759766
01/13/2021,72.34873369681215,72.34873369681215,71.3507603608294,71.45489501953125,10093812,0.0,0.0,71.45489501953125
01/14/2021,71.52432258591931,71.85409393405499,71.05570963877264,71.307373046875,11366398,0.0,0.0,71.307373046875
01/15/2021,71.02100313426662,72.46155585340425,70.77801298801349,72.35741424560547,10203538,0.0,0.0,72.35741424560547
01/19/2021,72.52228449875494,72.80866173043425,71.73258746941647,72.19252014160156,8467316,0.0,0.0,72.19252014160156
01/20/2021,72.24458333418279,72.50492688796035,71.3941388269507,71.55902099609375,11097901,0.0,0.0,71.55902099609375
01/21/2021,70.99495533977307,71.42017413388093,70.25731872304716,70.44823455810547,9043716,0.0,0.0,70.44823455810547
01/22/2021,70.19658009506047,70.6651930111594,70.08376523205423,70.2746810913086,9436926,0.0,0.0,70.2746810913086
01/25/2021,70.0403713820934,70.45691692739211,69.4762971211859,70.42220306396484,9957677,0.0,0.0,70.42220306396484
01/26/2021,70.4222057402436,70.4222057402436,69.53704729017102,69.64118194580078,7748283,0.0,0.0,69.64118194580078
01/27/2021,69.3027490795932,69.48498473947406,66.6819804753334,66.88157653808594,16230376,0.0,0.0,66.88157653808594
01/28/2021,66.8902521322314,68.13120861462005,66.88157193139344,67.61920166015625,12972039,0.0,0.0,67.61920166015625
