Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,404.1674353369484,406.84453171753523,387.52530379891056,391.186767578125,2417100,0.0,0.0,391.186767578125
01/05/2021,391.0303987341784,395.02306425717467,388.5925015462125,393.8363037109375,1506900,0.0,0.0,393.8363037109375
01/06/2021,389.4203775122614,399.7975603840928,386.8812983917912,391.4075012207031,1722600,0.0,0.0,391.4075012207031
01/07/2021,397.4793273074877,409.0064659319866,396.1361887972848,407.90252685546875,2126700,0.0,0.0,407.90252685546875
01/08/2021,411.22354857981367,413.9742295516228,403.54185027880516,409.972412109375,1527100,0.0,0.0,409.972412109375
01/11/2021,405.34499153949486,412.8611035974188,405.17022435214795,410.08282470703125,1166000,0.0,0.0,410.08282470703125
01/12/2021,411.9319381841632,418.36250045262204,409.9356336350884,413.42230224609375,1384600,0.0,0.0,413.42230224609375
01/13/2021,414.25941825270337,417.19410311041037,412.24469659615727,415.0965881347656,1311800,0.0,0.0,415.0965881347656
01/14/2021,417.2125055563824,421.80311278346744,415.2069645118914,415.88775634765625,1969200,0.0,0.0,415.88775634765625
01/15/2021,412.30912090691595,413.98346075286184,405.3910074031307,410.1656188964844,1816500,0.0,0.0,410.1656188964844
01/19/2021,412.4010883639324,422.7138676295999,412.4010883639324,422.511474609375,1881900,0.0,0.0,422.511474609375
01/20/2021,422.7414395928952,428.5096262796278,418.5832164290126,424.9125671386719,1471000,0.0,0.0,424.9125671386719
01/21/2021,425.12413739503177,431.8950804535371,423.5510083449423,429.4571838378906,1574900,0.0,0.0,429.4571838378906
01/22/2021,426.6053894871169,430.12883662998485,425.3726420142188,427.80133056640625,1624800,0.0,0.0,427.80133056640625
01/25/2021,431.97793622232865,432.3827222934584,419.57682165463865,427.5897216796875,1469200,0.0,0.0,427.5897216796875
01/26/2021,425.6209908829059,429.6504343993619,424.91262928927904,426.74334716796875,1074200,0.0,0.0,426.74334716796875
01/27/2021,419.0800642159375,420.38639630096037,406.17298101997835,409.107666015625,2185700,0.0,0.0,409.107666015625
01/28/2021,419.07086664726233,421.784769519814,411.2511788636976,415.5841979980469,1694600,0.0,0.0,415.5841979980469
01/29/2021,413.8914063997984,421.4351152926787,411.80310020258406,414.4433898925781,2206900,0.0,0.0,414.4433898925781
02/01/2021,419.36522151867365,431.75712668515996,417.2860957463676,429.38360595703125,1702700,0.0,0.0,429.38360595703125
02/02/2021,432.1619029271131,438.7948294481879,430.5427587818669,438.7120361328125,1614100,0.0,0.0,438.7120361328125
02/03/2021,438.7580308221147,440.2207689030504,427.4056885984927,427.9576721191406,1785700,0.0,0.0,427.9576721191406
02/04/2021,423.18303725085923,433.4498290888205,420.86474028424084,432.9622497558594,1524300,0.0,0.0,432.9622497558594
02/05/2021,436.3661081969439,438.7488374593585,428.11403762580846,428.7120361328125,1248800,0.0,0.0,428.7120361328125
02/08/2021,431.2327721271158,435.529012844583,428.3164762804554,434.86663818359375,1761000,0.0,0.0,434.86663818359375
02/09/2021,434.22264310013276,437.15732803997025,431.11316290117895,436.64215087890625,1275800,0.0,0.0,436.64215087890625
02/10/2021,439.015651123269,439.2732397081851,428.23368079740914,432.4287109375,1458700,0.0,0.0,432.4287109375
02/11/2021,435.77735814121206,440.98435307509544,431.63752385818213,440.1011962890625,1712300,0.0,0.0,440.1011962890625
02/12/2021,440.09197474201295,448.04044173285433,436.8813123430846,447.396484375,1355100,0.0,0.0,447.396484375
02/16/2021,451.59156410351335,455.17941515914555,448.04049136380024,449.98162841796875,1516300,0.0,0.0,449.98162841796875
02/17/2021,445.473796706621,447.21251258004287,437.0377216909837,443.8638610839844,1408400,0.0,0.0,443.8638610839844
02/18/2021,441.7939638774919,446.55936679845786,437.10214566387396,444.5814514160156,1671500,0.0,0.0,444.5814514160156
02/19/2021,448.25208571979,455.5106091113176,447.81049326049805,450.74517822265625,1799200,0.0,0.0,450.74517822265625
02/22/2021,445.26220568627906,447.6632962533154,437.2769315454545,438.2336730957031,1696700,0.0,0.0,438.2336730957031
02/23/2021,433.4314927831462,436.632946878596,419.5584314526974,434.1306457519531,2130300,0.0,0.0,434.1306457519531
02/24/2021,430.24841098574007,442.8795166609825,425.6302055244782,442.3919372558594,1512500,0.0,0.0,442.3919372558594
02/25/2021,436.75258599356926,441.01202065545704,418.7764948670162,420.5704345703125,2314800,0.0,0.0,420.5704345703125
02/26/2021,430.1103815830325,437.681688611468,423.86382377105554,432.2630920410156,2264000,0.0,0.0,432.2630920410156
03/01/2021,441.3064158636464,450.7820268302615,435.93380536843955,450.3956298828125,2467700,0.0,0.0,450.3956298828125
03/02/2021,451.1223370904479,451.57311006164065,441.2143438146256,442.051513671875,1854600,0.0,0.0,442.051513671875
03/03/2021,439.74239027781897,442.86107886480795,424.9953819528011,425.9981384277344,2399100,0.0,0.0,425.9981384277344
03/04/2021,424.71940601574755,429.6227973238315,406.09933249680427,408.0864562988281,3457500,0.0,0.0,408.0864562988281
03/05/2021,417.8932788856657,419.50321446750377,398.3440611062042,414.11224365234375,4241400,0.0,0.0,414.11224365234375
03/08/2021,411.06713036854563,412.10669324131413,385.70376714135494,387.53448486328125,4524300,0.0,0.0,387.53448486328125
03/09/2021,400.81879045188214,411.13157061856634,396.13618088056836,408.095703125,3788400,0.0,0.0,408.095703125
03/10/2021,411.545499249166,417.69084603183495,400.2759512509132,402.566650390625,1991400,0.0,0.0,402.566650390625
03/11/2021,413.0819024341462,420.83721423201547,406.70656363318415,417.3781433105469,2617000,0.0,0.0,417.3781433105469
03/12/2021,409.7148023656814,417.1941077666013,408.94203663708754,415.059814453125,1890600,0.0,0.0,415.059814453125
03/15/2021,418.7489005846051,433.51432883287947,416.91818254728537,433.09112548828125,3124100,0.0,0.0,433.09112548828125
03/16/2021,433.55104051828727,445.26218198197944,429.9999960966856,439.9079895019531,3119000,0.0,0.0,439.9079895019531
03/17/2021,432.65872040139044,448.2704984237866,432.3919512635815,444.8850402832031,2375400,0.0,0.0,444.8850402832031
03/18/2021,436.57776705214815,444.6642520543685,426.6329663520273,427.0009460449219,2872800,0.0,0.0,427.0009460449219
03/19/2021,423.75588344845823,441.9559278273714,421.02079509847835,439.89764404296875,10860200,3.6,0.0,443.4976440429688
03/22/2021,438.46054676849985,446.2208237918505,437.3108844819306,440.65789794921875,3180500,0.0,0.0,440.65789794921875
03/23/2021,439.26719051316627,440.7413625467493,428.94795798357956,430.2552490234375,2471200,0.0,0.0,430.2552490234375
03/24/2021,435.2526311365229,435.7532741252244,423.5890132949662,423.9598693847656,2088200,0.0,0.0,423.9598693847656
03/25/2021,421.81812971082087,430.2181457498751,416.5797133598132,428.0671691894531,1753700,0.0,0.0,428.0671691894531
03/26/2021,423.37579092839894,447.8155668767921,423.37579092839894,446.9255065917969,2892500,0.0,0.0,446.9255065917969
03/29/2021,445.4049095424978,446.10955584809824,434.15852362196983,438.191650390625,2841000,0.0,0.0,438.191650390625
03/30/2021,430.08832666579144,430.1995806509083,418.7214062779727,422.9306945800781,2793500,0.0,0.0,422.9306945800781
